id_murid,nama,gaya_belajar,metode_belajar,preferensi_topik,available_start,available_end,is_flexible,whatsapp
M0831,Cengkir  Suartini,Visual,Offline,Matematika 2,2025-09-16 22:40,2025-09-17 01:40,False,+62 (004) 001 3809
M0832,Wahyu  Maryati,Kinestetik,Offline,Logika Matematika,2025-09-03 11:22,2025-09-03 14:22,False,083 564 7729
M0833,Ibun  Adriansyah,Visual,Offline,Matematika 2,2025-11-04 03:10,2025-11-04 04:10,False,(082) 086-9311
M0834,Hendra  Santoso,Visual,Offline,Fisika Magnet,2025-10-18 16:42,2025-10-18 17:42,True,+62 (716) 285 9449
M0835,Intan  Mulyani,Auditori,Online,Fisika Listrik,2025-07-19 02:40,2025-07-19 05:40,False,+62 (20) 879 5581
M0836,Sabri  Napitupulu,Kinestetik,Offline,Analisis Numerik,2025-11-07 17:37,2025-11-07 18:37,False,081 645 8949
M0837,Tugiman  Wijaya,Visual,Offline,Aljabar Linier,2025-07-18 11:57,2025-07-18 14:57,False,+62 (0577) 207 6679
M0838,Eko  Puspasari,Auditori,Online,Pengantar AI,2025-09-22 22:59,2025-09-22 23:59,False,(0641) 281 8527
M0839,Kamaria  Suryono,Kinestetik,Online,Metode Statistik,2025-11-08 02:34,2025-11-08 05:34,False,081 814 4378
M0840,Puji  Narpati,Visual,Offline,Basis Data,2025-07-22 13:23,2025-07-22 16:23,True,+62 (50) 075-3744
M0841,Yulia  Putra,Kinestetik,Online,Aljabar Linier,2025-10-31 17:16,2025-10-31 18:16,False,(051) 437-1117
M0842,Jarwi  Irawan,Auditori,Offline,Aljabar Linier,2025-07-04 16:30,2025-07-04 17:30,False,+62 (922) 330 6264
M0843,Juli  Farida,Visual,Online,Kimia Murni,2025-07-16 17:35,2025-07-16 20:35,True,0839549570
M0844,Ika  Prasasta,Visual,Offline,Metode Statistik,2025-07-05 23:07,2025-07-06 02:07,False,+62 (042) 390-0680
M0845,Laras  Wibisono,Auditori,Offline,Basis Data,2025-10-09 01:18,2025-10-09 04:18,False,+62 (31) 428-6118
M0846,Tira  Iswahyudi,Auditori,Online,Fisika Listrik,2025-09-23 06:28,2025-09-23 07:28,False,+62-674-549-1550
M0847,Jail  Winarno,Visual,Offline,Matematika 2,2025-07-30 17:50,2025-07-30 18:50,False,+62 (634) 326 1521
M0848,Rusman  Rajata,Visual,Online,Fisika Listrik,2025-10-08 21:52,2025-10-08 22:52,False,+62 (88) 200 1586
M0849,Anita  Wastuti,Visual,Offline,Aljabar Linier,2025-08-18 12:25,2025-08-18 13:25,False,(024) 406 9538
M0850,Gara  Narpati,Visual,Offline,Analisis Numerik,2025-07-29 03:24,2025-07-29 04:24,True,+62-042-410-0569
M0851,Cornelia  Prayoga,Auditori,Offline,Pengantar AI,2025-11-26 21:24,2025-11-27 00:24,True,(043) 047 9652
M0852,Gambira  Pranowo,Kinestetik,Offline,Probabilitas & Statistika,2025-08-23 12:49,2025-08-23 15:49,False,+62 (0923) 356 2321
M0853,Elvin  Napitupulu,Visual,Online,Struktur Data,2025-12-16 16:31,2025-12-16 17:31,False,(0076) 747-0096
M0854,Hilda  Nasyiah,Visual,Online,Aljabar Linier,2025-12-23 00:06,2025-12-23 03:06,True,(0340) 093-0619
M0855,Wakiman  Suryatmi,Visual,Online,Metode Statistik,2025-11-23 20:09,2025-11-23 21:09,True,+62-14-248-6355
M0856,Lembah  Anggriawan,Auditori,Offline,Probabilitas & Statistika,2025-09-01 19:06,2025-09-01 21:06,False,0884238732
M0857,Tomi  Purwanti,Kinestetik,Online,Fisika Magnet,2025-10-29 18:57,2025-10-29 21:57,True,+62 (0597) 227 8215
M0858,Mulyono  Rahayu,Kinestetik,Offline,Matematika 2,2025-10-14 20:50,2025-10-14 21:50,False,0860915954
M0859,Gasti  Damanik,Auditori,Offline,Fisika Listrik,2025-10-14 21:41,2025-10-15 00:41,True,(047) 599-0730
M0860,Violet  Hidayanto,Auditori,Online,Logika Matematika,2025-11-07 06:17,2025-11-07 07:17,False,+62 (17) 113 7535
M0861,Embuh  Rajata,Visual,Online,Fisika Dasar,2025-10-22 20:37,2025-10-22 22:37,True,0896782806
M0862,Jaka  Kurniawan,Visual,Online,Probabilitas & Statistika,2025-12-13 11:55,2025-12-13 12:55,False,+62 (56) 889 1697
M0863,Radika  Manullang,Visual,Offline,Aljabar Linier,2025-11-17 22:45,2025-11-18 00:45,False,+62-059-181-1599
M0864,Mariadi  Utami,Kinestetik,Online,Struktur Data,2025-11-09 12:33,2025-11-09 14:33,True,+62-0843-480-1414
M0865,Raditya  Damanik,Kinestetik,Online,Fisika Dasar,2025-11-04 08:56,2025-11-04 11:56,False,+62 (089) 007 0235
M0866,Olga  Hastuti,Visual,Offline,Matematika 2,2025-10-07 11:39,2025-10-07 13:39,False,+62 (640) 179-1816
M0867,Mahfud  Tampubolon,Visual,Online,Metode Statistik,2025-07-12 02:36,2025-07-12 03:36,False,+62 (52) 026 5899
M0868,Elon  Siregar,Visual,Offline,Aljabar Linier,2025-08-07 20:24,2025-08-07 21:24,False,+62 (031) 121 6870
M0869,Jelita  Uwais,Kinestetik,Online,Probabilitas & Statistika,2025-08-19 20:05,2025-08-19 21:05,False,+62 (0376) 816-0440
M0870,Kunthara  Wijaya,Auditori,Online,Fisika Dasar,2025-12-17 19:34,2025-12-17 21:34,False,+62 (361) 487-0259
M0871,Lala  Haryanti,Visual,Offline,Struktur Data,2025-12-01 02:39,2025-12-01 05:39,False,+62 (752) 491-5623
M0872,Lamar  Mansur,Auditori,Online,Kimia Murni,2025-09-11 04:59,2025-09-11 06:59,True,+62 (995) 744 3909
M0873,Kardi  Sitompul,Visual,Online,Fisika Magnet,2025-11-22 23:31,2025-11-23 01:31,False,+62 (0174) 966-1249
M0874,Belinda  Kuswoyo,Visual,Offline,Aljabar Linier,2025-07-26 04:38,2025-07-26 07:38,False,+62-68-498-6806
M0875,Prabawa  Handayani,Auditori,Offline,Fisika Dasar,2025-12-13 07:44,2025-12-13 08:44,True,+62 (024) 469-3826
M0876,Puput  Hakim,Auditori,Offline,Pengantar AI,2025-12-25 15:36,2025-12-25 18:36,True,(029) 429 1373
M0877,Yani  Yolanda,Visual,Online,Matematika 2,2025-08-11 19:57,2025-08-11 21:57,False,0878215430
M0878,Taufik  Adriansyah,Kinestetik,Offline,Fisika Magnet,2025-09-05 11:05,2025-09-05 12:05,False,+62 (0602) 954 6955
M0879,Teguh  Widiastuti,Kinestetik,Offline,Struktur Data,2025-08-06 11:11,2025-08-06 12:11,False,080 658 4842
M0880,Jamal  Dongoran,Visual,Online,Fisika Magnet,2025-11-21 11:03,2025-11-21 13:03,True,+62-098-547-2267
M0881,Dirja  Hariyah,Visual,Online,Analisis Numerik,2025-12-12 01:10,2025-12-12 04:10,False,+62 (0995) 279-2142
M0882,Wakiman  Putra,Auditori,Online,Pengantar AI,2025-12-27 14:50,2025-12-27 15:50,False,+62 (0694) 894 1733
M0883,Ghaliyati  Saefullah,Auditori,Online,Pengantar AI,2025-12-06 19:31,2025-12-06 22:31,True,+62-586-485-9198
M0884,Nardi  Tamba,Visual,Offline,Analisis Numerik,2025-08-24 07:01,2025-08-24 10:01,False,+62 (66) 687 9579
M0885,Embuh  Puspasari,Visual,Offline,Analisis Numerik,2025-09-22 09:29,2025-09-22 10:29,True,+62 (54) 706 4324
M0886,Damu  Rahimah,Auditori,Online,Aljabar Linier,2025-11-22 00:21,2025-11-22 03:21,False,(0863) 152 9383
M0887,Jarwa  Marbun,Kinestetik,Offline,Struktur Data,2025-09-05 23:20,2025-09-06 00:20,False,+62-04-178-2438
M0888,Cahyono  Mardhiyah,Auditori,Offline,Probabilitas & Statistika,2025-10-19 16:26,2025-10-19 19:26,False,0823125845
M0889,Rudi  Nababan,Auditori,Offline,Struktur Data,2025-09-17 09:52,2025-09-17 12:52,False,+62 (30) 550 3854
M0890,Omar  Situmorang,Kinestetik,Online,Analisis Numerik,2025-07-27 20:35,2025-07-27 22:35,False,+62 (839) 176 4082
M0891,Asirwanda  Sitompul,Kinestetik,Offline,Pengantar AI,2025-10-01 04:29,2025-10-01 07:29,False,+62-042-874-2806
M0892,Kawaca  Gunawan,Kinestetik,Offline,Probabilitas & Statistika,2025-09-01 00:03,2025-09-01 03:03,False,+62-714-115-9387
M0893,Cakrawala  Saputra,Kinestetik,Online,Metode Statistik,2025-11-25 05:52,2025-11-25 06:52,True,+62 (001) 039-9960
M0894,Sakti  Suryono,Kinestetik,Online,Dasar Pemrograman,2025-12-30 19:04,2025-12-30 20:04,False,+62 (50) 495-8717
M0895,Gasti  Lailasari,Kinestetik,Online,Kimia Murni,2025-07-14 15:28,2025-07-14 16:28,False,(090) 542-6738
M0896,Laswi  Jailani,Kinestetik,Offline,Metode Statistik,2025-10-29 17:29,2025-10-29 20:29,False,(0431) 980-8042
M0897,Hasim  Kuswoyo,Auditori,Offline,Logika Matematika,2025-09-29 21:28,2025-09-30 00:28,False,(0913) 157 2666
M0898,Darimin  Saragih,Auditori,Offline,Analisis Numerik,2025-12-06 16:13,2025-12-06 18:13,False,(075) 225-3499
M0899,Balidin  Maryati,Kinestetik,Online,Aljabar Linier,2025-10-20 14:25,2025-10-20 15:25,True,+62 (46) 862 1214
M0900,Safina  Usada,Auditori,Offline,Fisika Dasar,2025-10-07 08:19,2025-10-07 09:19,False,(0639) 899-7360
M0901,Narji  Suryono,Visual,Offline,Fisika Listrik,2025-08-30 20:08,2025-08-30 22:08,False,+62 (42) 555 6637
M0902,Kambali  Agustina,Visual,Online,Metode Statistik,2025-08-09 19:26,2025-08-09 22:26,False,+62-94-315-3247
M0903,Adinata  Pangestu,Auditori,Offline,Pengantar AI,2025-07-27 07:33,2025-07-27 09:33,False,+62-21-375-1725
M0904,Salwa  Mayasari,Visual,Online,Fisika Dasar,2025-09-26 22:31,2025-09-27 00:31,False,+62 (52) 985-6079
M0905,Rudi  Iswahyudi,Kinestetik,Offline,Fisika Dasar,2025-10-12 15:52,2025-10-12 16:52,True,+62 (09) 696 0903
M0906,Jaeman  Susanti,Kinestetik,Online,Analisis Numerik,2025-11-22 05:46,2025-11-22 08:46,False,0880842696
M0907,Adhiarja  Hartati,Auditori,Online,Analisis Numerik,2025-10-09 00:21,2025-10-09 03:21,False,(0016) 736 8671
M0908,Dariati  Andriani,Visual,Offline,Dasar Pemrograman,2025-10-30 00:02,2025-10-30 01:02,False,085 470 0588
M0909,Kariman  Putra,Kinestetik,Online,Aljabar Linier,2025-08-27 12:37,2025-08-27 13:37,False,(0030) 178-9273
M0910,Eka  Nurdiyanti,Auditori,Offline,Fisika Listrik,2025-12-29 15:30,2025-12-29 17:30,False,089 893 9443
M0911,Siska  Wulandari,Kinestetik,Offline,Logika Matematika,2025-10-21 10:07,2025-10-21 11:07,False,(0348) 939-6900
M0912,Jessica  Prayoga,Kinestetik,Offline,Metode Statistik,2025-11-14 02:03,2025-11-14 03:03,False,+62 (533) 990-5485
M0913,Cawuk  Nababan,Kinestetik,Online,Kimia Murni,2025-11-01 08:29,2025-11-01 09:29,False,+62 (069) 425-9184
M0914,Lulut  Purnawati,Auditori,Online,Struktur Data,2025-10-10 19:18,2025-10-10 22:18,True,+62 (035) 690 7169
M0915,Ida  Hariyah,Kinestetik,Online,Logika Matematika,2025-11-15 01:28,2025-11-15 04:28,True,0867345987
M0916,Cahyono  Namaga,Kinestetik,Offline,Pengantar AI,2025-10-27 06:52,2025-10-27 07:52,False,+62-48-744-5343
M0917,Harjaya  Nugroho,Kinestetik,Online,Basis Data,2025-08-04 22:50,2025-08-05 01:50,False,+62 (075) 990-8956
M0918,Rusman  Sihombing,Auditori,Offline,Basis Data,2025-07-19 07:29,2025-07-19 10:29,False,+62 (0359) 448-8302
M0919,Kania  Marbun,Kinestetik,Offline,Dasar Pemrograman,2025-08-09 14:13,2025-08-09 17:13,False,(006) 348-2846
M0920,Utama  Pratiwi,Visual,Offline,Matematika 2,2025-12-19 08:54,2025-12-19 09:54,False,+62 (029) 437-8973
M0921,Karen  Pangestu,Visual,Online,Basis Data,2025-09-01 17:07,2025-09-01 20:07,True,+62-584-509-8077
M0922,Waluyo  Mangunsong,Visual,Offline,Matematika 2,2025-11-15 17:08,2025-11-15 18:08,True,+62-110-389-9277
M0923,Nadine  Utami,Auditori,Offline,Fisika Dasar,2025-07-04 08:59,2025-07-04 09:59,False,+62 (0157) 734 7641
M0924,Warsita  Wijaya,Visual,Online,Fisika Listrik,2025-09-26 01:48,2025-09-26 04:48,False,+62-403-604-4935
M0925,Janet  Palastri,Kinestetik,Offline,Kalkulus 2,2025-07-05 07:09,2025-07-05 08:09,False,0816202474
M0926,Estiawan  Anggraini,Auditori,Online,Kalkulus 2,2025-09-09 10:18,2025-09-09 13:18,False,+62 (0972) 693 4279
M0927,Ellis  Mayasari,Auditori,Offline,Pengantar AI,2025-08-08 17:03,2025-08-08 19:03,False,+62 (011) 769-4685
M0928,Silvia  Safitri,Visual,Online,Kimia Murni,2025-09-09 13:35,2025-09-09 16:35,True,+62-0865-885-9553
M0929,Luluh  Zulkarnain,Kinestetik,Offline,Fisika Magnet,2025-08-12 10:46,2025-08-12 12:46,False,081 422 7064
M0930,Paris  Wahyudin,Auditori,Offline,Kimia Murni,2025-11-24 00:23,2025-11-24 01:23,False,+62 (024) 600-3118
M0931,Daru  Permadi,Auditori,Offline,Probabilitas & Statistika,2025-12-01 03:41,2025-12-01 05:41,True,+62 (0832) 369-0808
M0932,Carla  Yolanda,Kinestetik,Offline,Metode Statistik,2025-11-06 12:29,2025-11-06 13:29,False,(0010) 607-4651
M0933,Harjaya  Yulianti,Kinestetik,Online,Aljabar Linier,2025-11-28 09:54,2025-11-28 12:54,False,+62-035-508-6439
M0934,Martani  Mardhiyah,Kinestetik,Online,Logika Matematika,2025-10-30 19:16,2025-10-30 20:16,False,+62 (0819) 780 7009
M0935,Wardaya  Saragih,Visual,Online,Fisika Listrik,2025-11-27 14:19,2025-11-27 17:19,False,+62 (014) 696 8636
M0936,Maimunah  Hidayat,Auditori,Offline,Pengantar AI,2025-08-16 12:33,2025-08-16 14:33,True,+62-78-363-9077
M0937,Darijan  Nababan,Visual,Online,Kalkulus 2,2025-07-24 09:00,2025-07-24 11:00,False,+62-0016-087-1738
M0938,Putu  Widiastuti,Kinestetik,Online,Fisika Magnet,2025-10-15 21:11,2025-10-15 22:11,True,081 830 9803
M0939,Digdaya  Hidayat,Auditori,Online,Aljabar Linier,2025-09-26 03:51,2025-09-26 06:51,True,0866670045
M0940,Dadi  Dongoran,Kinestetik,Online,Pengantar AI,2025-07-10 10:43,2025-07-10 12:43,True,+62-0531-516-8862
M0941,Mahesa  Mangunsong,Visual,Offline,Dasar Pemrograman,2025-09-08 21:41,2025-09-08 22:41,False,0816384532
M0942,Viman  Pradipta,Visual,Offline,Logika Matematika,2025-12-13 12:58,2025-12-13 15:58,False,(012) 880-9217
M0943,Vanya  Tampubolon,Auditori,Offline,Fisika Magnet,2025-10-27 21:21,2025-10-27 22:21,False,+62 (031) 997 3087
M0944,Elvina  Yuliarti,Kinestetik,Online,Analisis Numerik,2025-11-17 04:15,2025-11-17 06:15,False,+62 (008) 203 6843
M0945,Bajragin  Tamba,Kinestetik,Offline,Metode Statistik,2025-10-25 02:09,2025-10-25 04:09,True,+62 (0719) 949-7969
M0946,Lukita  Hariyah,Kinestetik,Online,Fisika Magnet,2025-11-27 21:34,2025-11-28 00:34,False,+62 (416) 790 8432
M0947,Tami  Winarno,Auditori,Offline,Dasar Pemrograman,2025-10-13 17:06,2025-10-13 20:06,False,(004) 121-5245
M0948,Rangga  Sihombing,Kinestetik,Online,Fisika Dasar,2025-08-24 20:10,2025-08-24 23:10,False,(084) 090-4037
M0949,Asirwada  Wastuti,Auditori,Online,Probabilitas & Statistika,2025-10-25 10:05,2025-10-25 11:05,False,(0657) 200 5179
M0950,Daliono  Dongoran,Visual,Online,Pengantar AI,2025-10-15 01:24,2025-10-15 04:24,False,(035) 126 0135
M0951,Nardi  Usamah,Visual,Online,Kalkulus 2,2025-09-26 17:06,2025-09-26 20:06,False,+62 (88) 507-9814
M0952,Agus  Pratama,Kinestetik,Online,Pengantar AI,2025-11-02 07:36,2025-11-02 10:36,False,+62 (279) 345 6686
M0953,Latika  Pradipta,Kinestetik,Online,Basis Data,2025-11-01 09:15,2025-11-01 10:15,True,(063) 557-3099
M0954,Gading  Nuraini,Kinestetik,Offline,Kimia Murni,2025-09-14 03:44,2025-09-14 06:44,False,+62 (037) 030 0486
M0955,Reza  Maulana,Auditori,Online,Fisika Dasar,2025-07-31 21:02,2025-07-31 23:02,False,(049) 075-1922
M0956,Vinsen  Handayani,Kinestetik,Online,Pengantar AI,2025-11-06 15:34,2025-11-06 18:34,False,+62 (012) 892-0029
M0957,Sari  Mayasari,Kinestetik,Offline,Matematika 2,2025-12-20 07:44,2025-12-20 08:44,False,(0306) 151 5969
M0958,Harja  Damanik,Visual,Online,Matematika 2,2025-09-04 13:44,2025-09-04 16:44,False,+62 (077) 741-7555
M0959,Kemba  Mangunsong,Kinestetik,Offline,Metode Statistik,2025-07-29 09:58,2025-07-29 10:58,True,089 787 5357
M0960,Gaiman  Najmudin,Kinestetik,Online,Analisis Numerik,2025-10-03 21:28,2025-10-04 00:28,False,+62 (409) 365-0971
M0961,Puji  Hassanah,Auditori,Online,Fisika Magnet,2025-09-16 14:24,2025-09-16 16:24,True,+62-185-757-2215
M0962,Heryanto  Nainggolan,Auditori,Offline,Probabilitas & Statistika,2025-12-19 01:13,2025-12-19 03:13,False,+62-0614-531-1136
M0963,Unjani  Palastri,Visual,Online,Probabilitas & Statistika,2025-12-30 09:30,2025-12-30 10:30,False,+62 (754) 472-1263
M0964,Darmaji  Nasyiah,Kinestetik,Offline,Fisika Magnet,2025-11-02 05:39,2025-11-02 06:39,False,+62 (0307) 179-8326
M0965,Icha  Megantara,Kinestetik,Online,Probabilitas & Statistika,2025-12-30 14:05,2025-12-30 16:05,False,(0635) 903 7262
M0966,Lukman  Kuswandari,Visual,Offline,Matematika 2,2025-10-07 14:48,2025-10-07 15:48,True,+62 (28) 424 1602
M0967,Taufan  Pertiwi,Kinestetik,Online,Fisika Listrik,2025-12-04 01:35,2025-12-04 04:35,False,+62-0392-795-8460
M0968,Garang  Rahimah,Auditori,Online,Struktur Data,2025-09-25 08:07,2025-09-25 11:07,False,+62-071-329-1772
M0969,Sabar  Astuti,Visual,Online,Logika Matematika,2025-07-22 02:19,2025-07-22 04:19,True,+62 (385) 157 7683
M0970,Putri  Maryati,Auditori,Offline,Dasar Pemrograman,2025-08-11 01:52,2025-08-11 04:52,False,+62 (28) 879 1723
M0971,Lidya  Kusmawati,Kinestetik,Offline,Struktur Data,2025-11-15 02:15,2025-11-15 04:15,False,+62 (65) 764-4241
M0972,Jamil  Waluyo,Kinestetik,Offline,Dasar Pemrograman,2025-08-27 13:41,2025-08-27 15:41,False,+62 (054) 064-2955
M0973,Gatra  Yulianti,Auditori,Online,Dasar Pemrograman,2025-10-27 02:58,2025-10-27 05:58,False,+62 (15) 612 2801
M0974,Murti  Waluyo,Kinestetik,Online,Probabilitas & Statistika,2025-12-23 05:51,2025-12-23 07:51,False,(088) 997-9356
M0975,Prasetya  Rahimah,Kinestetik,Offline,Struktur Data,2025-07-18 01:34,2025-07-18 04:34,False,+62 (208) 184-0742
M0976,Garan  Santoso,Kinestetik,Offline,Kimia Murni,2025-07-26 09:14,2025-07-26 12:14,False,+62 (98) 697-9595
M0977,Ganda  Zulaika,Visual,Offline,Aljabar Linier,2025-08-08 15:19,2025-08-08 18:19,True,+62 (003) 036 2431
M0978,Winda  Permadi,Kinestetik,Online,Fisika Magnet,2025-08-03 06:32,2025-08-03 07:32,True,0847081538
M0979,Ibrani  Siregar,Auditori,Offline,Metode Statistik,2025-11-01 00:39,2025-11-01 01:39,True,+62 (27) 373 6290
M0980,Prabowo  Dabukke,Kinestetik,Offline,Aljabar Linier,2025-11-21 10:47,2025-11-21 13:47,False,(020) 058-7785
M0981,Abyasa  Novitasari,Visual,Offline,Matematika 2,2025-09-23 14:32,2025-09-23 17:32,False,(083) 816 8020
M0982,Paulin  Natsir,Auditori,Offline,Kimia Murni,2025-12-27 05:36,2025-12-27 07:36,False,(0799) 610-1138
M0983,Samsul  Wulandari,Kinestetik,Online,Struktur Data,2025-10-06 01:39,2025-10-06 03:39,False,+62 (077) 250-6772
M0984,Bakiman  Suartini,Auditori,Online,Kalkulus 2,2025-10-08 12:27,2025-10-08 15:27,False,(0109) 828-3447
M0985,Vicky  Winarsih,Kinestetik,Online,Aljabar Linier,2025-12-06 22:42,2025-12-07 00:42,True,082 905 7298
M0986,Erik  Adriansyah,Auditori,Offline,Pengantar AI,2025-09-01 15:38,2025-09-01 18:38,True,+62-864-434-1426
M0987,Warji  Rahayu,Auditori,Offline,Pengantar AI,2025-12-24 06:49,2025-12-24 07:49,False,+62 (0621) 876-7381
M0988,Lukita  Kuswandari,Visual,Online,Kimia Murni,2025-10-15 04:09,2025-10-15 05:09,False,+62-082-211-4055
M0989,Mustofa  Maheswara,Kinestetik,Online,Probabilitas & Statistika,2025-07-26 02:40,2025-07-26 04:40,False,(038) 017-9626
M0990,Cornelia  Hutasoit,Kinestetik,Online,Logika Matematika,2025-07-07 07:29,2025-07-07 09:29,True,(007) 527 2473
M0991,Hilda  Oktaviani,Auditori,Online,Fisika Dasar,2025-09-01 02:24,2025-09-01 04:24,False,+62 (0017) 414 8111
M0992,Karsana  Wijaya,Auditori,Online,Dasar Pemrograman,2025-12-17 21:55,2025-12-17 23:55,False,0881913904
M0993,Tami  Jailani,Auditori,Offline,Logika Matematika,2025-09-17 08:12,2025-09-17 10:12,False,+62 (916) 631-9169
M0994,Elisa  Budiman,Visual,Offline,Fisika Listrik,2025-12-06 13:46,2025-12-06 16:46,False,+62-028-739-8281
M0995,Sidiq  Waluyo,Kinestetik,Offline,Fisika Listrik,2025-10-24 12:04,2025-10-24 13:04,False,+62 (034) 927 7840
M0996,Caket  Kusmawati,Visual,Online,Fisika Magnet,2025-10-08 13:07,2025-10-08 16:07,False,+62-49-731-6934
M0997,Kala  Putra,Auditori,Online,Basis Data,2025-10-24 04:18,2025-10-24 07:18,False,+62-069-365-6852
M0998,Wira  Budiman,Auditori,Online,Analisis Numerik,2025-12-02 06:00,2025-12-02 08:00,True,087 860 0075
M0999,Sidiq  Utama,Visual,Offline,Struktur Data,2025-07-15 20:44,2025-07-15 22:44,False,+62 (0529) 997-1331
M1000,Cinta  Prabowo,Visual,Offline,Probabilitas & Statistika,2025-07-18 06:38,2025-07-18 09:38,True,+62 (032) 934 3863
